,Артикул,Артикул-1,Краткое наименование,Наименование,Полное наименование,Цвет,Размер,Кол-во,Цена,Пол,Материал,Состав,Страна производства,Бренд,Вес брутто,Коллекция
5043,CWJ 62295,CWJ 62295-1,Свитшоты,CWJ 62295 (212) Джемпер для мальчика,CWJ 62295 (212) Джемпер для мальчика Т.серый меланж (128)-64,Т.серый меланж,(128)-64,1,489,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,0.179,City Boy 
5044,CWJ 62295,CWJ 62295-2,Свитшоты,CWJ 62295 (212) Джемпер для мальчика,CWJ 62295 (212) Джемпер для мальчика Т.серый меланж (134)-68,Т.серый меланж,(134)-68,1,489,Мужской,"Футер с начесом, 100% хлопок",,,Cherubino,0.179,City Boy 
5045,CWJ 62300,CWJ 62300-1,Свитшоты,CWJ 62300 (214) Джемпер для мальчика,CWJ 62300 (214) Джемпер для мальчика Красный-Т.синий (128)-64,Красный-Т.синий,(128)-64,12,429,Мужской,"Футер петля, 100% хлопок",,,Cherubino,2.412,Хоккей
5046,CWJ 62300,CWJ 62300-2,Свитшоты,CWJ 62300 (214) Джемпер для мальчика,CWJ 62300 (214) Джемпер для мальчика Красный-Т.синий (134)-68,Красный-Т.синий,(134)-68,10,429,Мужской,"Футер петля, 100% хлопок",,,Cherubino,2.01,Хоккей
5047,CWJ 62548,CWJ 62548-1,Толстовки,CWJ 62548-1 (252) Куртка для девочки,CWJ 62548-1 (252) Куртка для девочки Серый меланж (140)-72,Серый меланж,(140)-72,1,749,Женский,"футер с начесом, 80% хлопок, 20% п/э",,,Cherubino,0.288,Trendy Animal Planet
5048,CWJ 62548,CWJ 62548-2,Толстовки,CWJ 62548-1 (252) Куртка для девочки,CWJ 62548-1 (252) Куртка для девочки Серый меланж (134)-68,Серый меланж,(134)-68,1,749,Женский,"футер с начесом, 80% хлопок, 20% п/э",,,Cherubino,0.288,Trendy Animal Planet
5049,CWJ 62548,CWJ 62548-3,Толстовки,CWJ 62548-1 (252) Куртка для девочки,CWJ 62548-1 (252) Куртка для девочки Серый меланж (146)-76,Серый меланж,(146)-76,3,749,Женский,"футер с начесом, 80% хлопок, 20% п/э",,,Cherubino,0.864,Trendy Animal Planet
5050,CWJ 62548,CWJ 62548-4,Толстовки,CWJ 62548-1 (252) Куртка для девочки,CWJ 62548-1 (252) Куртка для девочки Серый меланж (152)-80,Серый меланж,(152)-80,7,749,Женский,"футер с начесом, 80% хлопок, 20% п/э",,,Cherubino,2.016,Trendy Animal Planet
5051,CWJ 62549,CWJ 62549-1,Футболки,CWJ 62549 (252) Футболка для девочки,CWJ 62549 (252) Футболка для девочки Св.розовый (134)-68,Св.розовый,(134)-68,5,241,Женский,"кулирная гладь, 97% хлопок, 3% п/э",,,Cherubino,0.47,Trendy Animal Planet
5052,CWJ 62549,CWJ 62549-2,Футболки,CWJ 62549-1 (252) Футболка для девочки,CWJ 62549-1 (252) Футболка для девочки Серый меланж (146)-76,Серый меланж,(146)-76,2,241,Женский,"кулирная гладь, 88% хлопок, 12% п/э",,,Cherubino,0.184,Trendy Animal Planet
5053,CWJ 62551,CWJ 62551-1,Свитшоты,CWJ 62551 (252) Джемпер для девочки,CWJ 62551 (252) Джемпер для девочки Розовый (164)-84,Розовый,(164)-84,2,461,Женский,"футер с начесом, 100% хлопок",,,Cherubino,0.434,Trendy Animal Planet
5054,CWJ 62552,CWJ 62552-1,Свитшоты,CWJ 62552 (252) Джемпер для девочки,CWJ 62552 (252) Джемпер для девочки Бежевый меланж (134)-68,Бежевый меланж,(134)-68,21,389,Женский,"футер с начесом, 100% хлопок",,,Cherubino,4.431,Trendy Animal Planet
5055,CWJ 62552,CWJ 62552-2,Свитшоты,CWJ 62552 (252) Джемпер для девочки,CWJ 62552 (252) Джемпер для девочки Бежевый меланж (128)-64,Бежевый меланж,(128)-64,28,389,Женский,"футер с начесом, 100% хлопок",,,Cherubino,5.908,Trendy Animal Planet
5056,CWJ 62552,CWJ 62552-3,Свитшоты,CWJ 62552 (252) Джемпер для девочки,CWJ 62552 (252) Джемпер для девочки Розовый (128)-64,Розовый,(128)-64,10,389,Женский,"футер с начесом, 100% хлопок",,,Cherubino,2.11,Trendy Animal Planet
5057,CWJ 62552,CWJ 62552-4,Свитшоты,CWJ 62552 (252) Джемпер для девочки,CWJ 62552 (252) Джемпер для девочки Розовый (140)-72,Розовый,(140)-72,12,389,Женский,"футер с начесом, 100% хлопок",,,Cherubino,2.532,Trendy Animal Planet
5058,CWJ 62552,CWJ 62552-5,Свитшоты,CWJ 62552 (252) Джемпер для девочки,CWJ 62552 (252) Джемпер для девочки Розовый (146)-76,Розовый,(146)-76,14,389,Женский,"футер с начесом, 100% хлопок",,,Cherubino,2.954,Trendy Animal Planet
5059,CWJ 62552,CWJ 62552-6,Свитшоты,CWJ 62552 (252) Джемпер для девочки,CWJ 62552 (252) Джемпер для девочки Розовый (134)-68,Розовый,(134)-68,11,389,Женский,"футер с начесом, 100% хлопок",,,Cherubino,2.321,Trendy Animal Planet
5060,CWJ 62552,CWJ 62552-7,Свитшоты,CWJ 62552 (252) Джемпер для девочки,CWJ 62552 (252) Джемпер для девочки Розовый (164)-84,Розовый,(164)-84,4,389,Женский,"футер с начесом, 100% хлопок",,,Cherubino,0.844,Trendy Animal Planet
5061,CWJ 62552,CWJ 62552-8,Свитшоты,CWJ 62552 (252) Джемпер для девочки,CWJ 62552 (252) Джемпер для девочки Бежевый меланж (140)-72,Бежевый меланж,(140)-72,17,389,Женский,"футер с начесом, 100% хлопок",,,Cherubino,3.587,Trendy Animal Planet
5062,CWJ 62553,CWJ 62553-1,Платья,"CWJ 62553 (252) Платье модель ""туника"" для девочки","CWJ 62553 (252) Платье модель ""туника"" для девочки Розовый (146)-76",Розовый,(146)-76,1,420,Женский,"футер с начесом, 100% хлопок",,,Cherubino,0.241,Trendy Animal Planet
5063,CWJ 62553,CWJ 62553-2,Платья,"CWJ 62553-1 (252) Платье модель ""туника"" для девочки","CWJ 62553-1 (252) Платье модель ""туника"" для девочки Серый меланж (146)-76",Серый меланж,(146)-76,6,420,Женский,"футер с начесом, 80% хлопок, 20% п/э",,,Cherubino,1.434,Trendy Animal Planet
5064,CWJ 62555,CWJ 62555-1,Футболки,CWJ 62555 (253) Футболка для девочки,CWJ 62555 (253) Футболка для девочки Бирюзовый (128)-64,Бирюзовый,(128)-64,10,263,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,1.18,G-Sport
5065,CWJ 62555,CWJ 62555-2,Футболки,CWJ 62555 (253) Футболка для девочки,CWJ 62555 (253) Футболка для девочки Розовый (152)-80,Розовый,(152)-80,3,263,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,0.354,G-Sport
5066,CWJ 62555,CWJ 62555-3,Футболки,CWJ 62555 (253) Футболка для девочки,CWJ 62555 (253) Футболка для девочки Бирюзовый (134)-68,Бирюзовый,(134)-68,1,263,Женский,"кулирная гладь, 100% хлопок",,,Cherubino,0.118,G-Sport
5067,CWJ 62559,CWJ 62559-1,Платья,"CWJ 62559 (253) Платье модель ""туника"" для девочки","CWJ 62559 (253) Платье модель ""туника"" для девочки Морская волна (164)-84",Морская волна,(164)-84,3,498,Женский,"футер петля, 100% хлопок",,,Cherubino,1.065,G-Sport
5068,CWJ 62559,CWJ 62559-2,Платья,"CWJ 62559 (253) Платье модель ""туника"" для девочки","CWJ 62559 (253) Платье модель ""туника"" для девочки Морская волна (128)-64",Морская волна,(128)-64,2,498,Женский,"футер петля, 100% хлопок",,,Cherubino,0.71,G-Sport
5069,CWJ 62559,CWJ 62559-3,Платья,"CWJ 62559 (253) Платье модель ""туника"" для девочки","CWJ 62559 (253) Платье модель ""туника"" для девочки Морская волна (146)-76",Морская волна,(146)-76,3,498,Женский,"футер петля, 100% хлопок",,,Cherubino,1.065,G-Sport
5070,CWJ 62559,CWJ 62559-4,Платья,"CWJ 62559-1 (253) Платье модель ""туника"" для девочки","CWJ 62559-1 (253) Платье модель ""туника"" для девочки Серый меланж (158)-80",Серый меланж,(158)-80,6,498,Женский,"футер петля, 80% хлопок, 20% п/э",,,Cherubino,2.226,G-Sport
5071,CWJ 62559,CWJ 62559-5,Платья,"CWJ 62559-1 (253) Платье модель ""туника"" для девочки","CWJ 62559-1 (253) Платье модель ""туника"" для девочки Серый меланж (128)-64",Серый меланж,(128)-64,14,498,Женский,"футер петля, 80% хлопок, 20% п/э",,,Cherubino,5.194,G-Sport
5072,CWJ 62559,CWJ 62559-6,Платья,"CWJ 62559-1 (253) Платье модель ""туника"" для девочки","CWJ 62559-1 (253) Платье модель ""туника"" для девочки Серый меланж (134)-68",Серый меланж,(134)-68,4,498,Женский,"футер петля, 80% хлопок, 20% п/э",,,Cherubino,1.484,G-Sport
5073,CWJ 62559,CWJ 62559-7,Платья,"CWJ 62559-1 (253) Платье модель ""туника"" для девочки","CWJ 62559-1 (253) Платье модель ""туника"" для девочки Серый меланж (146)-76",Серый меланж,(146)-76,2,498,Женский,"футер петля, 80% хлопок, 20% п/э",,,Cherubino,0.742,G-Sport
5074,CWJ 62559,CWJ 62559-8,Платья,"CWJ 62559-1 (253) Платье модель ""туника"" для девочки","CWJ 62559-1 (253) Платье модель ""туника"" для девочки Серый меланж (164)-84",Серый меланж,(164)-84,8,498,Женский,"футер петля, 80% хлопок, 20% п/э",,,Cherubino,2.968,G-Sport
5075,CWJ 62560,CWJ 62560-1,Футболки,CWJ 62560 (254) Футболка для девочки,CWJ 62560 (254) Футболка для девочки Лиловый (152)-80,Лиловый,(152)-80,1,266,Женский,"кулирная гладь, 92% хлопок, 8% эластан",,,Cherubino,0.109,
5076,CWJ 62561,CWJ 62561-1,Лонгсливы,CWJ 62561 (254) Джемпер для девочки,CWJ 62561 (254) Джемпер для девочки Бордовый (140)-72,Бордовый,(140)-72,10,315,Женский,"кулирная гладь, 92% хлопок, 8% эластан",,,Cherubino,1.5,Осень - зима
5077,CWJ 62561,CWJ 62561-2,Лонгсливы,CWJ 62561 (254) Джемпер для девочки,CWJ 62561 (254) Джемпер для девочки Черный (146)-76,Черный,(146)-76,21,315,Женский,"кулирная гладь, 92% хлопок, 8% эластан",,,Cherubino,3.15,Осень - зима
5078,CWJ 62561,CWJ 62561-3,Лонгсливы,CWJ 62561 (254) Джемпер для девочки,CWJ 62561 (254) Джемпер для девочки Лиловый (158)-80,Лиловый,(158)-80,21,315,Женский,"кулирная гладь, 92% хлопок, 8% эластан",,,Cherubino,3.15,Осень - зима
5079,CWJ 62561,CWJ 62561-4,Лонгсливы,CWJ 62561 (254) Джемпер для девочки,CWJ 62561 (254) Джемпер для девочки Бордовый (128)-64,Бордовый,(128)-64,10,315,Женский,"кулирная гладь, 92% хлопок, 8% эластан",,,Cherubino,1.5,Осень - зима
5080,CWJ 62561,CWJ 62561-5,Лонгсливы,CWJ 62561 (254) Джемпер для девочки,CWJ 62561 (254) Джемпер для девочки Черный (140)-72,Черный,(140)-72,21,315,Женский,"кулирная гладь, 92% хлопок, 8% эластан",,,Cherubino,3.15,Осень - зима
5081,CWJ 62561,CWJ 62561-6,Лонгсливы,CWJ 62561 (254) Джемпер для девочки,CWJ 62561 (254) Джемпер для девочки Бордовый (152)-80,Бордовый,(152)-80,10,315,Женский,"кулирная гладь, 92% хлопок, 8% эластан",,,Cherubino,1.5,Осень - зима
5082,CWJ 62561,CWJ 62561-7,Лонгсливы,CWJ 62561 (254) Джемпер для девочки,CWJ 62561 (254) Джемпер для девочки Черный (152)-80,Черный,(152)-80,11,315,Женский,"кулирная гладь, 92% хлопок, 8% эластан",,,Cherubino,1.65,Осень - зима
5083,CWJ 62561,CWJ 62561-8,Лонгсливы,CWJ 62561 (254) Джемпер для девочки,CWJ 62561 (254) Джемпер для девочки Лиловый (146)-76,Лиловый,(146)-76,22,315,Женский,"кулирная гладь, 92% хлопок, 8% эластан",,,Cherubino,3.3,Осень - зима
